Date,Origin,Dest,fled
8/13/2015,Erbil,Najaf,0
8/13/2015,Erbil,Najaf,0
8/13/2015,Erbil,Najaf,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Erbil,Salahal Din,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Baghdad,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Anbar,0
8/13/2015,Kirkuk,Basrah,0
8/13/2015,Kirkuk,Basrah,0
8/13/2015,Kirkuk,Basrah,0
8/13/2015,Kirkuk,Basrah,0
8/13/2015,Kirkuk,Basrah,0
8/13/2015,Kirkuk,Basrah,0
8/13/2015,Kirkuk,Basrah,2
8/13/2015,Kirkuk,Muthanna,0
8/13/2015,Kirkuk,Muthanna,0
8/13/2015,Kirkuk,Muthanna,0
8/13/2015,Kirkuk,Qadissiya,7
8/13/2015,Kirkuk,Qadissiya,4
8/13/2015,Kirkuk,Qadissiya,0
8/13/2015,Kirkuk,Qadissiya,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Sulaymaniyah,0
8/13/2015,Kirkuk,Babylon,0
8/13/2015,Kirkuk,Babylon,0
8/13/2015,Kirkuk,Babylon,0
8/13/2015,Kirkuk,Babylon,0
8/13/2015,Kirkuk,Dahuk,0
8/13/2015,Kirkuk,Dahuk,0
8/13/2015,Kirkuk,Dahuk,0
8/13/2015,Kirkuk,Dahuk,0
8/13/2015,Kirkuk,Thi Qar,0
8/13/2015,Kirkuk,Thi Qar,7
8/13/2015,Kirkuk,Thi Qar,0
8/13/2015,Kirkuk,Thi Qar,0
8/13/2015,Kirkuk,Thi Qar,0
8/13/2015,Kirkuk,Diyala,0
8/13/2015,Kirkuk,Diyala,0
8/13/2015,Kirkuk,Diyala,0
8/13/2015,Kirkuk,Diyala,0
8/13/2015,Kirkuk,Diyala,0
8/13/2015,Kirkuk,Diyala,0
8/13/2015,Kirkuk,Erbil,0
8/13/2015,Kirkuk,Erbil,0
8/13/2015,Kirkuk,Erbil,0
8/13/2015,Kirkuk,Kirkuk,0
8/13/2015,Kirkuk,Erbil,0
8/13/2015,Kirkuk,Erbil,0
8/13/2015,Kirkuk,Erbil,0
8/13/2015,Kirkuk,Kerbala,0
8/13/2015,Kirkuk,Kerbala,0
8/13/2015,Kirkuk,Kerbala,2
8/13/2015,Kirkuk,Kirkuk,0
8/13/2015,Kirkuk,Kirkuk,156
8/13/2015,Kirkuk,Kirkuk,515
8/13/2015,Kirkuk,Missan,0
8/13/2015,Kirkuk,Missan,0
8/13/2015,Kirkuk,Missan,0
8/13/2015,Kirkuk,Missan,1
8/13/2015,Kirkuk,Missan,0
8/13/2015,Kirkuk,Missan,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Ninewa,0
8/13/2015,Kirkuk,Wassit,0
8/13/2015,Kirkuk,Wassit,0
8/13/2015,Kirkuk,Wassit,0
8/13/2015,Kirkuk,Wassit,0
8/13/2015,Kirkuk,Wassit,0
8/13/2015,Kirkuk,Najaf,0
8/13/2015,Kirkuk,Najaf,0
8/13/2015,Kirkuk,Najaf,0
8/13/2015,Kirkuk,Salahal Din,110
8/13/2015,Kirkuk,Salahal Din,0
8/13/2015,Kirkuk,Salahal Din,0
8/13/2015,Kirkuk,Salahal Din,0
8/13/2015,Kirkuk,Salahal Din,0
8/13/2015,Kirkuk,Salahal Din,25
8/13/2015,Kirkuk,Salahal Din,0
8/13/2015,Ninewa,Baghdad,73
8/13/2015,Ninewa,Baghdad,0
8/13/2015,Ninewa,Baghdad,2
8/13/2015,Ninewa,Baghdad,0
8/13/2015,Ninewa,Baghdad,12
8/13/2015,Ninewa,Baghdad,0
8/13/2015,Ninewa,Baghdad,0
8/13/2015,Ninewa,Baghdad,0
8/13/2015,Ninewa,Baghdad,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Anbar,0
8/13/2015,Ninewa,Basrah,0
8/13/2015,Ninewa,Basrah,3
8/13/2015,Ninewa,Basrah,0
8/13/2015,Ninewa,Basrah,0
8/13/2015,Ninewa,Basrah,0
8/13/2015,Ninewa,Basrah,1
8/13/2015,Ninewa,Basrah,2
8/13/2015,Ninewa,Muthanna,0
8/13/2015,Ninewa,Muthanna,0
8/13/2015,Ninewa,Muthanna,5
8/13/2015,Ninewa,Qadissiya,9
8/13/2015,Ninewa,Qadissiya,0
8/13/2015,Ninewa,Qadissiya,2
8/13/2015,Ninewa,Qadissiya,0
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,5
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,8
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Sulaymaniyah,0
8/13/2015,Ninewa,Babylon,0
8/13/2015,Ninewa,Babylon,0
8/13/2015,Ninewa,Babylon,18
8/13/2015,Ninewa,Babylon,0
8/13/2015,Ninewa,Dahuk,0
8/13/2015,Ninewa,Dahuk,0
8/13/2015,Ninewa,Dahuk,0
8/13/2015,Ninewa,Dahuk,323
8/13/2015,Ninewa,Thi Qar,0
8/13/2015,Ninewa,Thi Qar,32
8/13/2015,Ninewa,Thi Qar,1
8/13/2015,Ninewa,Thi Qar,0
8/13/2015,Ninewa,Thi Qar,3
8/13/2015,Ninewa,Diyala,0
8/13/2015,Ninewa,Diyala,0
8/13/2015,Ninewa,Diyala,0
8/13/2015,Ninewa,Diyala,0
8/13/2015,Ninewa,Diyala,0
8/13/2015,Ninewa,Diyala,0
8/13/2015,Ninewa,Erbil,0
8/13/2015,Ninewa,Erbil,0
8/13/2015,Ninewa,Erbil,0
8/13/2015,Ninewa,Kirkuk,0
8/13/2015,Ninewa,Erbil,0
8/13/2015,Ninewa,Erbil,0
8/13/2015,Ninewa,Erbil,0
8/13/2015,Ninewa,Kerbala,0
8/13/2015,Ninewa,Kerbala,0
8/13/2015,Ninewa,Kerbala,0
8/13/2015,Ninewa,Kirkuk,0
8/13/2015,Ninewa,Kirkuk,68
8/13/2015,Ninewa,Kirkuk,25
8/13/2015,Ninewa,Missan,0
8/13/2015,Ninewa,Missan,0
8/13/2015,Ninewa,Missan,0
8/13/2015,Ninewa,Missan,0
8/13/2015,Ninewa,Missan,0
8/13/2015,Ninewa,Missan,0
8/13/2015,Ninewa,Ninewa,0
8/13/2015,Ninewa,Ninewa,0
8/13/2015,Ninewa,Ninewa,0
8/13/2015,Ninewa,Ninewa,12
8/13/2015,Ninewa,Ninewa,341
8/13/2015,Ninewa,Ninewa,0
8/13/2015,Ninewa,Ninewa,0
8/13/2015,Ninewa,Ninewa,32
8/13/2015,Ninewa,Wassit,0
8/13/2015,Ninewa,Wassit,0
8/13/2015,Ninewa,Wassit,0
8/13/2015,Ninewa,Wassit,0
8/13/2015,Ninewa,Wassit,0
8/13/2015,Ninewa,Najaf,0
8/13/2015,Ninewa,Najaf,3
8/13/2015,Ninewa,Najaf,46
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Ninewa,Salahal Din,0
8/13/2015,Salahal Din,Baghdad,1
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Baghdad,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Anbar,0
8/13/2015,Salahal Din,Basrah,0
8/13/2015,Salahal Din,Basrah,5
8/13/2015,Salahal Din,Basrah,0
8/13/2015,Salahal Din,Basrah,0
8/13/2015,Salahal Din,Basrah,0
8/13/2015,Salahal Din,Basrah,0
8/13/2015,Salahal Din,Basrah,0
8/13/2015,Salahal Din,Muthanna,0
8/13/2015,Salahal Din,Muthanna,0
8/13/2015,Salahal Din,Muthanna,0
8/13/2015,Salahal Din,Qadissiya,0
8/13/2015,Salahal Din,Qadissiya,0
8/13/2015,Salahal Din,Qadissiya,0
8/13/2015,Salahal Din,Qadissiya,0
8/13/2015,Salahal Din,Sulaymaniyah,32
8/13/2015,Salahal Din,Sulaymaniyah,0
8/13/2015,Salahal Din,Sulaymaniyah,0
8/13/2015,Salahal Din,Sulaymaniyah,2
8/13/2015,Salahal Din,Sulaymaniyah,41
8/13/2015,Salahal Din,Sulaymaniyah,8
8/13/2015,Salahal Din,Sulaymaniyah,0
8/13/2015,Salahal Din,Sulaymaniyah,5
8/13/2015,Salahal Din,Sulaymaniyah,0
8/13/2015,Salahal Din,Sulaymaniyah,0
8/13/2015,Salahal Din,Babylon,1
8/13/2015,Salahal Din,Babylon,7
8/13/2015,Salahal Din,Babylon,0
8/13/2015,Salahal Din,Babylon,0
8/13/2015,Salahal Din,Dahuk,0
8/13/2015,Salahal Din,Dahuk,0
8/13/2015,Salahal Din,Dahuk,0
8/13/2015,Salahal Din,Dahuk,0
8/13/2015,Salahal Din,Thi Qar,0
8/13/2015,Salahal Din,Thi Qar,5
8/13/2015,Salahal Din,Thi Qar,0
8/13/2015,Salahal Din,Thi Qar,0
8/13/2015,Salahal Din,Thi Qar,0
8/13/2015,Salahal Din,Diyala,0
8/13/2015,Salahal Din,Diyala,0
8/13/2015,Salahal Din,Diyala,0
8/13/2015,Salahal Din,Diyala,0
8/13/2015,Salahal Din,Diyala,0
8/13/2015,Salahal Din,Diyala,0
8/13/2015,Salahal Din,Erbil,0
8/13/2015,Salahal Din,Erbil,0
8/13/2015,Salahal Din,Erbil,0
8/13/2015,Salahal Din,Kirkuk,0
8/13/2015,Salahal Din,Erbil,0
8/13/2015,Salahal Din,Erbil,0
8/13/2015,Salahal Din,Erbil,0
8/13/2015,Salahal Din,Kerbala,0
8/13/2015,Salahal Din,Kerbala,0
8/13/2015,Salahal Din,Kerbala,1
8/13/2015,Salahal Din,Kirkuk,0
8/13/2015,Salahal Din,Kirkuk,0
8/13/2015,Salahal Din,Kirkuk,17
8/13/2015,Salahal Din,Missan,0
8/13/2015,Salahal Din,Missan,0
8/13/2015,Salahal Din,Missan,0
8/13/2015,Salahal Din,Missan,0
8/13/2015,Salahal Din,Missan,9
8/13/2015,Salahal Din,Missan,0
8/13/2015,Salahal Din,Ninewa,0
8/13/2015,Salahal Din,Ninewa,7
8/13/2015,Salahal Din,Ninewa,0
8/13/2015,Salahal Din,Ninewa,19
8/13/2015,Salahal Din,Ninewa,0
8/13/2015,Salahal Din,Ninewa,0
8/13/2015,Salahal Din,Ninewa,0
8/13/2015,Salahal Din,Ninewa,0
8/13/2015,Salahal Din,Wassit,0
8/13/2015,Salahal Din,Wassit,0
8/13/2015,Salahal Din,Wassit,0
8/13/2015,Salahal Din,Wassit,0
8/13/2015,Salahal Din,Wassit,0
8/13/2015,Salahal Din,Najaf,0
8/13/2015,Salahal Din,Najaf,0
8/13/2015,Salahal Din,Najaf,0
8/13/2015,Salahal Din,Salahal Din,57
8/13/2015,Salahal Din,Salahal Din,0
8/13/2015,Salahal Din,Salahal Din,0
8/13/2015,Salahal Din,Salahal Din,0
8/13/2015,Salahal Din,Salahal Din,0
8/13/2015,Salahal Din,Salahal Din,0
8/13/2015,Salahal Din,Salahal Din,0
8/27/2015,Anbar,Baghdad,0
8/27/2015,Anbar,Baghdad,1550
8/27/2015,Anbar,Baghdad,166
8/27/2015,Anbar,Baghdad,0
8/27/2015,Anbar,Baghdad,2222
8/27/2015,Anbar,Baghdad,0
8/27/2015,Anbar,Baghdad,0
8/27/2015,Anbar,Baghdad,480
8/27/2015,Anbar,Baghdad,0
8/27/2015,Anbar,Anbar,42
8/27/2015,Anbar,Anbar,0
8/27/2015,Anbar,Anbar,0
8/27/2015,Anbar,Anbar,0
8/27/2015,Anbar,Anbar,0
8/27/2015,Anbar,Anbar,0
8/27/2015,Anbar,Anbar,0
8/27/2015,Anbar,Basrah,1
8/27/2015,Anbar,Basrah,0
8/27/2015,Anbar,Basrah,0
8/27/2015,Anbar,Basrah,0
8/27/2015,Anbar,Basrah,0
8/27/2015,Anbar,Basrah,0
8/27/2015,Anbar,Basrah,0
8/27/2015,Anbar,Muthanna,0
8/27/2015,Anbar,Muthanna,0
8/27/2015,Anbar,Muthanna,11
8/27/2015,Anbar,Qadissiya,10
8/27/2015,Anbar,Qadissiya,30
8/27/2015,Anbar,Qadissiya,0
8/27/2015,Anbar,Qadissiya,0
8/27/2015,Anbar,Sulaymaniyah,220
8/27/2015,Anbar,Sulaymaniyah,0
8/27/2015,Anbar,Sulaymaniyah,1
8/27/2015,Anbar,Sulaymaniyah,24
8/27/2015,Anbar,Sulaymaniyah,185
8/27/2015,Anbar,Sulaymaniyah,0
8/27/2015,Anbar,Sulaymaniyah,0
8/27/2015,Anbar,Sulaymaniyah,30
8/27/2015,Anbar,Sulaymaniyah,0
8/27/2015,Anbar,Sulaymaniyah,59
8/27/2015,Anbar,Babylon,0
8/27/2015,Anbar,Babylon,1
8/27/2015,Anbar,Babylon,0
8/27/2015,Anbar,Babylon,12
8/27/2015,Anbar,Dahuk,0
8/27/2015,Anbar,Dahuk,0
8/27/2015,Anbar,Dahuk,0
8/27/2015,Anbar,Dahuk,0
8/27/2015,Anbar,Thi Qar,0
8/27/2015,Anbar,Thi Qar,0
8/27/2015,Anbar,Thi Qar,0
8/27/2015,Anbar,Thi Qar,3
8/27/2015,Anbar,Thi Qar,1
8/27/2015,Anbar,Diyala,0
8/27/2015,Anbar,Diyala,0
8/27/2015,Anbar,Diyala,0
8/27/2015,Anbar,Diyala,0
8/27/2015,Anbar,Diyala,0
8/27/2015,Anbar,Diyala,0
8/27/2015,Anbar,Erbil,0
8/27/2015,Anbar,Erbil,744
8/27/2015,Anbar,Erbil,0
8/27/2015,Anbar,Kirkuk,0
8/27/2015,Anbar,Erbil,0
8/27/2015,Anbar,Erbil,920
8/27/2015,Anbar,Erbil,0
8/27/2015,Anbar,Kerbala,0
8/27/2015,Anbar,Kerbala,0
8/27/2015,Anbar,Kerbala,45
8/27/2015,Anbar,Kirkuk,0
8/27/2015,Anbar,Kirkuk,130
8/27/2015,Anbar,Kirkuk,81
8/27/2015,Anbar,Missan,20
8/27/2015,Anbar,Missan,0
8/27/2015,Anbar,Missan,0
8/27/2015,Anbar,Missan,0
8/27/2015,Anbar,Missan,0
8/27/2015,Anbar,Missan,0
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Ninewa,7
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Ninewa,0
8/27/2015,Anbar,Wassit,0
8/27/2015,Anbar,Wassit,0
8/27/2015,Anbar,Wassit,0
8/27/2015,Anbar,Wassit,2
8/27/2015,Anbar,Wassit,0
8/27/2015,Anbar,Najaf,2
8/27/2015,Anbar,Najaf,0
8/27/2015,Anbar,Najaf,2
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Anbar,Salahal Din,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Baghdad,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Anbar,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Basrah,0
8/27/2015,Babylon,Muthanna,0
8/27/2015,Babylon,Muthanna,0
8/27/2015,Babylon,Muthanna,0
8/27/2015,Babylon,Qadissiya,0
8/27/2015,Babylon,Qadissiya,0
8/27/2015,Babylon,Qadissiya,0
8/27/2015,Babylon,Qadissiya,0
8/27/2015,Babylon,Sulaymaniyah,2
8/27/2015,Babylon,Sulaymaniyah,0
8/27/2015,Babylon,Sulaymaniyah,13
8/27/2015,Babylon,Sulaymaniyah,3
8/27/2015,Babylon,Sulaymaniyah,115
8/27/2015,Babylon,Sulaymaniyah,0
8/27/2015,Babylon,Sulaymaniyah,0
8/27/2015,Babylon,Sulaymaniyah,0
8/27/2015,Babylon,Sulaymaniyah,0
8/27/2015,Babylon,Sulaymaniyah,0
8/27/2015,Babylon,Babylon,0
8/27/2015,Babylon,Babylon,3
8/27/2015,Babylon,Babylon,8
8/27/2015,Babylon,Babylon,0
8/27/2015,Babylon,Dahuk,0
8/27/2015,Babylon,Dahuk,0
8/27/2015,Babylon,Dahuk,0
8/27/2015,Babylon,Dahuk,0
8/27/2015,Babylon,Thi Qar,0
8/27/2015,Babylon,Thi Qar,0
8/27/2015,Babylon,Thi Qar,0
8/27/2015,Babylon,Thi Qar,0
8/27/2015,Babylon,Thi Qar,0
8/27/2015,Babylon,Diyala,0
8/27/2015,Babylon,Diyala,0
8/27/2015,Babylon,Diyala,0
8/27/2015,Babylon,Diyala,0
8/27/2015,Babylon,Diyala,0
8/27/2015,Babylon,Diyala,0
8/27/2015,Babylon,Erbil,0
8/27/2015,Babylon,Erbil,0
8/27/2015,Babylon,Erbil,0
8/27/2015,Babylon,Kirkuk,0
8/27/2015,Babylon,Erbil,0
8/27/2015,Babylon,Erbil,0
8/27/2015,Babylon,Erbil,0
8/27/2015,Babylon,Kerbala,0
8/27/2015,Babylon,Kerbala,65
8/27/2015,Babylon,Kerbala,25
8/27/2015,Babylon,Kirkuk,0
8/27/2015,Babylon,Kirkuk,0
8/27/2015,Babylon,Kirkuk,0
8/27/2015,Babylon,Missan,0
8/27/2015,Babylon,Missan,0
8/27/2015,Babylon,Missan,0
8/27/2015,Babylon,Missan,0
8/27/2015,Babylon,Missan,0
8/27/2015,Babylon,Missan,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Ninewa,0
8/27/2015,Babylon,Wassit,0
8/27/2015,Babylon,Wassit,0
8/27/2015,Babylon,Wassit,0
8/27/2015,Babylon,Wassit,0
8/27/2015,Babylon,Wassit,0
8/27/2015,Babylon,Najaf,0
8/27/2015,Babylon,Najaf,0
8/27/2015,Babylon,Najaf,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Babylon,Salahal Din,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Baghdad,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Anbar,0
8/27/2015,Baghdad,Basrah,0
8/27/2015,Baghdad,Basrah,0
8/27/2015,Baghdad,Basrah,0
8/27/2015,Baghdad,Basrah,0
8/27/2015,Baghdad,Basrah,0
8/27/2015,Baghdad,Basrah,1
8/27/2015,Baghdad,Basrah,0
8/27/2015,Baghdad,Muthanna,0
8/27/2015,Baghdad,Muthanna,0
8/27/2015,Baghdad,Muthanna,0
8/27/2015,Baghdad,Qadissiya,0
8/27/2015,Baghdad,Qadissiya,0
8/27/2015,Baghdad,Qadissiya,0
8/27/2015,Baghdad,Qadissiya,0
8/27/2015,Baghdad,Sulaymaniyah,10
8/27/2015,Baghdad,Sulaymaniyah,2
8/27/2015,Baghdad,Sulaymaniyah,0
8/27/2015,Baghdad,Sulaymaniyah,9
8/27/2015,Baghdad,Sulaymaniyah,0
8/27/2015,Baghdad,Sulaymaniyah,0
8/27/2015,Baghdad,Sulaymaniyah,0
8/27/2015,Baghdad,Sulaymaniyah,3
8/27/2015,Baghdad,Sulaymaniyah,0
8/27/2015,Baghdad,Sulaymaniyah,19
8/27/2015,Baghdad,Babylon,0
8/27/2015,Baghdad,Babylon,0
8/27/2015,Baghdad,Babylon,3
8/27/2015,Baghdad,Babylon,0
8/27/2015,Baghdad,Dahuk,0
8/27/2015,Baghdad,Dahuk,0
8/27/2015,Baghdad,Dahuk,0
8/27/2015,Baghdad,Dahuk,0
8/27/2015,Baghdad,Thi Qar,0
8/27/2015,Baghdad,Thi Qar,0
8/27/2015,Baghdad,Thi Qar,0
8/27/2015,Baghdad,Thi Qar,0
8/27/2015,Baghdad,Thi Qar,0
8/27/2015,Baghdad,Diyala,0
8/27/2015,Baghdad,Diyala,0
8/27/2015,Baghdad,Diyala,0
8/27/2015,Baghdad,Diyala,0
8/27/2015,Baghdad,Diyala,0
8/27/2015,Baghdad,Diyala,0
8/27/2015,Baghdad,Erbil,0
8/27/2015,Baghdad,Erbil,0
8/27/2015,Baghdad,Erbil,0
8/27/2015,Baghdad,Kirkuk,0
8/27/2015,Baghdad,Erbil,0
8/27/2015,Baghdad,Erbil,0
8/27/2015,Baghdad,Erbil,0
8/27/2015,Baghdad,Kerbala,0
8/27/2015,Baghdad,Kerbala,0
8/27/2015,Baghdad,Kerbala,2
8/27/2015,Baghdad,Kirkuk,0
8/27/2015,Baghdad,Kirkuk,0
8/27/2015,Baghdad,Kirkuk,0
8/27/2015,Baghdad,Missan,0
8/27/2015,Baghdad,Missan,0
8/27/2015,Baghdad,Missan,0
8/27/2015,Baghdad,Missan,0
8/27/2015,Baghdad,Missan,0
8/27/2015,Baghdad,Missan,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Ninewa,0
8/27/2015,Baghdad,Wassit,0
8/27/2015,Baghdad,Wassit,0
8/27/2015,Baghdad,Wassit,0
8/27/2015,Baghdad,Wassit,0
8/27/2015,Baghdad,Wassit,0
8/27/2015,Baghdad,Najaf,0
8/27/2015,Baghdad,Najaf,0
8/27/2015,Baghdad,Najaf,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Baghdad,Salahal Din,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Baghdad,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Anbar,0
8/27/2015,Diyala,Basrah,0
8/27/2015,Diyala,Basrah,1
8/27/2015,Diyala,Basrah,0
8/27/2015,Diyala,Basrah,0
8/27/2015,Diyala,Basrah,0
8/27/2015,Diyala,Basrah,0
8/27/2015,Diyala,Basrah,0
8/27/2015,Diyala,Muthanna,0
8/27/2015,Diyala,Muthanna,0
8/27/2015,Diyala,Muthanna,0
8/27/2015,Diyala,Qadissiya,0
8/27/2015,Diyala,Qadissiya,1
8/27/2015,Diyala,Qadissiya,0
8/27/2015,Diyala,Qadissiya,0
8/27/2015,Diyala,Sulaymaniyah,3
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Sulaymaniyah,9
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Sulaymaniyah,1
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Sulaymaniyah,0
8/27/2015,Diyala,Babylon,0
8/27/2015,Diyala,Babylon,0
8/27/2015,Diyala,Babylon,0
8/27/2015,Diyala,Babylon,0
8/27/2015,Diyala,Dahuk,0
8/27/2015,Diyala,Dahuk,0
8/27/2015,Diyala,Dahuk,0
8/27/2015,Diyala,Dahuk,0
