Date,death,gov
2015-05-25,11,Ninewa
2015-05-26,1,Ninewa
2015-05-27,9,Ninewa
2015-05-28,8,Ninewa
2015-05-31,11,Ninewa
2015-06-01,1,Ninewa
2015-06-03,5,Ninewa
2015-06-04,5,Ninewa
2015-06-06,2,Ninewa
2015-06-08,21,Ninewa
2015-06-09,4,Ninewa
2015-06-10,26,Ninewa
2015-06-13,27,Ninewa
2015-06-14,2,Ninewa
2015-06-15,10,Ninewa
2015-06-18,25,Ninewa
2015-06-20,3,Ninewa
2015-06-21,40,Ninewa
2015-06-22,98,Ninewa
2015-06-23,17,Ninewa
2015-06-24,28,Ninewa
2015-06-25,29,Ninewa
2015-06-27,1,Ninewa
2015-06-28,1,Ninewa
2015-07-01,50,Ninewa
2015-07-02,1,Ninewa
2015-07-03,1,Ninewa
2015-07-04,3,Ninewa
2015-07-06,6,Ninewa
2015-07-08,13,Ninewa
2015-07-09,15,Ninewa
2015-07-10,12,Ninewa
2015-07-11,39,Ninewa
2015-07-12,1,Ninewa
2015-07-13,4,Ninewa
2015-07-14,1,Ninewa
2015-07-15,37,Ninewa
2015-07-16,5,Ninewa
2015-07-20,42,Ninewa
2015-07-21,65,Ninewa
2015-07-22,18,Ninewa
2015-07-23,11,Ninewa
2015-07-25,121,Ninewa
2015-07-29,5,Ninewa
2015-07-30,4,Ninewa
2015-07-31,1,Ninewa
2015-08-01,1,Ninewa
2015-08-02,51,Ninewa
2015-08-03,47,Ninewa
2015-08-04,16,Ninewa
2015-08-05,20,Ninewa
2015-08-06,10,Ninewa
2015-08-07,300,Ninewa
2015-08-08,74,Ninewa
2015-08-09,22,Ninewa
2015-08-10,3,Ninewa
2015-08-11,1,Ninewa
2015-08-12,2,Ninewa
2015-08-13,19,Ninewa
2015-08-14,150,Ninewa
2015-08-15,42,Ninewa
2015-08-16,4,Ninewa
2015-08-18,6,Ninewa
2015-08-19,21,Ninewa
2015-08-21,24,Ninewa
2015-08-22,19,Ninewa
2015-08-23,48,Ninewa
2015-08-24,44,Ninewa
2015-08-25,14,Ninewa
2015-08-26,13,Ninewa
2015-08-29,21,Ninewa
2015-08-31,122,Ninewa
2015-09-01,4,Ninewa
2015-09-02,1,Ninewa
2015-09-03,16,Ninewa
2015-09-05,60,Ninewa
2015-09-06,54,Ninewa
2015-09-07,1,Ninewa
2015-09-08,27,Ninewa
2015-09-09,16,Ninewa
2015-09-10,5,Ninewa
2015-09-12,87,Ninewa
2015-09-13,34,Ninewa
2015-09-14,35,Ninewa
2015-09-15,5,Ninewa
2015-09-16,11,Ninewa
2015-09-18,1,Ninewa
2015-09-19,24,Ninewa
2015-09-20,7,Ninewa
2015-09-21,4,Ninewa
2015-09-22,32,Ninewa
2015-09-23,33,Ninewa
2015-09-25,8,Ninewa
2015-09-26,5,Ninewa
2015-09-27,3,Ninewa
2015-09-28,13,Ninewa
2015-09-29,32,Ninewa
2015-09-30,53,Ninewa
2015-10-01,11,Ninewa
2015-10-04,3,Ninewa
2015-10-05,25,Ninewa
2015-10-06,36,Ninewa
2015-10-07,13,Ninewa
2015-10-08,6,Ninewa
2015-10-11,3,Ninewa
2015-10-12,4,Ninewa
2015-10-13,27,Ninewa
2015-10-14,5,Ninewa
2015-10-15,10,Ninewa
2015-10-16,2,Ninewa
2015-10-17,10,Ninewa
2015-10-18,3,Ninewa
2015-10-19,22,Ninewa
2015-10-21,32,Ninewa
2015-10-22,5,Ninewa
2015-10-26,7,Ninewa
2015-10-27,53,Ninewa
2015-10-28,15,Ninewa
2015-10-29,3,Ninewa
2015-10-31,47,Ninewa
2015-11-01,3,Ninewa
2015-11-02,1,Ninewa
2015-11-04,8,Ninewa
2015-11-05,1,Ninewa
2015-11-08,22,Ninewa
2015-11-09,30,Ninewa
2015-11-10,38,Ninewa
2015-11-11,38,Ninewa
2015-11-12,14,Ninewa
2015-11-14,93,Ninewa
2015-11-15,10,Ninewa
2015-11-16,47,Ninewa
2015-11-17,1,Ninewa
2015-11-19,24,Ninewa
2015-11-21,9,Ninewa
2015-11-22,12,Ninewa
2015-11-24,16,Ninewa
2015-11-25,53,Ninewa
2015-11-26,1,Ninewa
2015-11-29,6,Ninewa
2015-11-30,10,Ninewa
2015-12-01,13,Ninewa
2015-12-03,4,Ninewa
2015-12-04,1,Ninewa
2015-12-05,33,Ninewa
2015-12-06,4,Ninewa
2015-12-07,15,Ninewa
2015-12-09,6,Ninewa
2015-12-10,4,Ninewa
2015-12-12,9,Ninewa
2015-12-13,19,Ninewa
2015-12-14,13,Ninewa
2015-12-15,16,Ninewa
2015-12-16,8,Ninewa
2015-12-18,1,Ninewa
2015-12-19,17,Ninewa
2015-12-20,27,Ninewa
2015-12-21,36,Ninewa
2015-12-22,25,Ninewa
2015-12-26,28,Ninewa
2015-12-27,12,Ninewa
2015-12-28,61,Ninewa
2015-12-29,10,Ninewa
2015-12-30,124,Ninewa
2016-01-02,83,Ninewa
2016-01-03,93,Ninewa
2016-01-04,5,Ninewa
2016-01-05,5,Ninewa
2016-01-06,19,Ninewa
2016-01-07,22,Ninewa
2016-01-09,95,Ninewa
2016-01-10,37,Ninewa
2016-01-11,12,Ninewa
2016-01-14,36,Ninewa
2016-01-15,19,Ninewa
2016-01-16,28,Ninewa
2016-01-17,24,Ninewa
2016-01-18,27,Ninewa
2016-01-19,9,Ninewa
2016-01-21,12,Ninewa
2016-01-23,3,Ninewa
2016-01-26,3,Ninewa
2016-01-27,18,Ninewa
2016-01-28,14,Ninewa
2016-01-29,1,Ninewa
2016-01-30,36,Ninewa
2016-01-31,5,Ninewa
2016-02-01,28,Ninewa
2016-02-03,12,Ninewa
2016-02-06,3,Ninewa
2016-02-08,61,Ninewa
2016-02-09,8,Ninewa
2016-02-10,14,Ninewa
2016-02-11,3,Ninewa
2016-02-12,4,Ninewa
2016-02-13,11,Ninewa
2016-02-14,10,Ninewa
2016-02-15,4,Ninewa
2016-02-16,13,Ninewa
2016-02-17,84,Ninewa
2016-02-18,11,Ninewa
2016-02-20,18,Ninewa
2016-02-22,36,Ninewa
2016-02-24,35,Ninewa
2016-02-25,6,Ninewa
2016-02-26,5,Ninewa
2016-02-27,13,Ninewa
2016-02-28,36,Ninewa
2016-02-29,25,Ninewa
2016-03-01,25,Ninewa
2016-03-02,32,Ninewa
2016-03-05,82,Ninewa
2016-03-06,12,Ninewa
2016-03-07,6,Ninewa
2016-03-08,39,Ninewa
2016-03-09,9,Ninewa
2016-03-10,15,Ninewa
2016-03-11,3,Ninewa
2016-03-12,11,Ninewa
2016-03-13,62,Ninewa
2016-03-15,23,Ninewa
2016-03-16,50,Ninewa
2016-03-17,1,Ninewa
2016-03-19,97,Ninewa
2016-03-20,3,Ninewa
2016-03-22,18,Ninewa
2016-03-23,13,Ninewa
2016-03-24,6,Ninewa
2016-03-25,25,Ninewa
2016-03-26,8,Ninewa
2016-03-27,22,Ninewa
2016-03-28,19,Ninewa
2016-03-30,15,Ninewa
2016-03-31,5,Ninewa
2016-04-01,30,Ninewa
2016-04-02,14,Ninewa
2016-04-05,44,Ninewa
2016-04-06,42,Ninewa
2016-04-07,15,Ninewa
2016-04-09,40,Ninewa
2016-04-10,67,Ninewa
2016-04-11,23,Ninewa
2016-04-12,15,Ninewa
2016-04-13,9,Ninewa
2016-04-16,6,Ninewa
2016-04-19,22,Ninewa
2016-04-20,31,Ninewa
2016-04-21,46,Ninewa
2016-04-22,38,Ninewa
2016-04-23,7,Ninewa
2016-04-24,7,Ninewa
2016-04-25,51,Ninewa
2016-04-26,67,Ninewa
2016-04-28,2,Ninewa
2016-04-29,4,Ninewa
2016-04-30,5,Ninewa
2016-05-01,14,Ninewa
2016-05-02,22,Ninewa
2016-05-03,1,Ninewa
2016-05-04,32,Ninewa
2016-05-05,29,Ninewa
2016-05-07,31,Ninewa
2016-05-08,8,Ninewa
2016-05-10,45,Ninewa
2016-05-12,16,Ninewa
2016-05-14,11,Ninewa
2016-05-15,7,Ninewa
2016-05-16,35,Ninewa
2016-05-18,25,Ninewa
2016-05-19,43,Ninewa
2016-05-21,17,Ninewa
2016-05-22,4,Ninewa
2016-05-23,25,Ninewa
2016-05-24,17,Ninewa
2016-05-25,3,Ninewa
2016-05-26,9,Ninewa
2016-05-29,8,Ninewa
2016-05-31,3,Ninewa
2016-06-01,59,Ninewa
2016-06-02,36,Ninewa
2016-06-04,46,Ninewa
2016-06-06,76,Ninewa
2016-06-07,106,Ninewa
2016-06-08,24,Ninewa
2016-06-09,4,Ninewa
2016-06-12,18,Ninewa
2016-06-13,26,Ninewa
2016-06-14,4,Ninewa
2016-06-15,9,Ninewa
2016-06-17,12,Ninewa
2016-06-18,56,Ninewa
2016-06-20,1,Ninewa
2016-06-22,4,Ninewa
2016-06-25,9,Ninewa
2016-06-26,95,Ninewa
2016-06-27,3,Ninewa
2016-06-29,3,Ninewa
2016-06-30,1,Ninewa
2016-07-01,6,Ninewa
2016-07-02,2,Ninewa
2016-07-03,10,Ninewa
2016-07-05,6,Ninewa
2016-07-09,36,Ninewa
2016-07-10,9,Ninewa
2016-07-11,17,Ninewa
2016-07-13,1,Ninewa
2016-07-14,29,Ninewa
2016-07-15,5,Ninewa
2016-07-19,39,Ninewa
2016-07-23,1,Ninewa
2016-07-24,27,Ninewa
2016-07-26,15,Ninewa
2016-07-27,71,Ninewa
2016-07-29,20,Ninewa
2016-07-30,5,Ninewa
2016-07-31,19,Ninewa
2016-08-02,2,Ninewa
2016-08-03,1,Ninewa
2016-08-04,6,Ninewa
2016-08-05,13,Ninewa
2016-08-07,61,Ninewa
2016-08-08,25,Ninewa
2016-08-09,8,Ninewa
2016-08-10,11,Ninewa
2016-08-12,38,Ninewa
2016-08-13,6,Ninewa
2016-08-14,71,Ninewa
2016-08-15,17,Ninewa
2016-08-17,24,Ninewa
2016-08-18,14,Ninewa
2016-08-19,15,Ninewa
2016-08-20,27,Ninewa
2016-08-21,70,Ninewa
2016-08-22,16,Ninewa
2016-08-23,20,Ninewa
2016-08-24,27,Ninewa
2016-08-26,3,Ninewa
2016-08-27,37,Ninewa
2016-08-28,41,Ninewa
2016-08-31,9,Ninewa
2016-09-03,17,Ninewa
2016-09-04,22,Ninewa
2016-09-05,8,Ninewa
2016-09-06,2,Ninewa
2016-09-07,12,Ninewa
2016-09-08,6,Ninewa
2016-09-11,28,Ninewa
2016-09-13,2,Ninewa
2016-09-16,2,Ninewa
2016-09-18,6,Ninewa
2016-09-19,9,Ninewa
2016-09-20,16,Ninewa
2016-09-21,1,Ninewa
2016-09-22,6,Ninewa
2016-09-23,3,Ninewa
2016-09-24,133,Ninewa
2016-09-25,8,Ninewa
2016-09-26,4,Ninewa
2016-09-27,4,Ninewa
2016-09-28,20,Ninewa
2016-09-29,4,Ninewa
2016-09-30,13,Ninewa
2016-10-01,5,Ninewa
2016-10-02,32,Ninewa
2016-10-03,3,Ninewa
2016-10-04,18,Ninewa
2016-10-05,17,Ninewa
2016-10-06,11,Ninewa
2016-10-07,1,Ninewa
2016-10-08,12,Ninewa
2016-10-09,6,Ninewa
2016-10-10,9,Ninewa
2016-10-11,2,Ninewa
2016-10-12,1,Ninewa
2016-10-13,8,Ninewa
2016-10-14,58,Ninewa
2016-10-15,14,Ninewa
2016-10-16,5,Ninewa
2016-10-17,2,Ninewa
2016-10-18,56,Ninewa
2016-10-19,5,Ninewa
2016-10-20,305,Ninewa
2016-10-21,7,Ninewa
2016-10-22,18,Ninewa
2016-10-23,96,Ninewa
2016-10-24,51,Ninewa
2016-10-25,84,Ninewa
2016-10-26,319,Ninewa
2016-10-27,44,Ninewa
2016-10-29,149,Ninewa
2016-11-01,185,Ninewa
2016-11-02,9,Ninewa
2016-11-03,9,Ninewa
2016-11-04,26,Ninewa
2016-11-05,21,Ninewa
2016-11-06,23,Ninewa
2016-11-07,64,Ninewa
2016-11-08,160,Ninewa
2016-11-09,10,Ninewa
2016-11-12,67,Ninewa
2016-11-13,8,Ninewa
2016-11-14,63,Ninewa
2016-11-15,17,Ninewa
2016-11-16,37,Ninewa
2016-11-17,63,Ninewa
2016-11-18,13,Ninewa
2016-11-19,24,Ninewa
2016-11-20,54,Ninewa
2016-11-21,52,Ninewa
2016-11-22,36,Ninewa
2016-11-23,9,Ninewa
2016-11-24,21,Ninewa
2016-11-25,27,Ninewa
2016-11-26,18,Ninewa
2016-11-27,28,Ninewa
2016-11-29,68,Ninewa
2016-11-30,22,Ninewa
2016-12-01,3,Ninewa
2016-12-04,6,Ninewa
2016-12-05,46,Ninewa
2016-12-06,21,Ninewa
2016-12-08,42,Ninewa
2016-12-09,12,Ninewa
2016-12-10,8,Ninewa
2016-12-11,26,Ninewa
2016-12-12,44,Ninewa
2016-12-13,41,Ninewa
2016-12-14,35,Ninewa
2016-12-15,4,Ninewa
2016-12-17,29,Ninewa
2016-12-18,26,Ninewa
2016-12-19,17,Ninewa
2016-12-20,11,Ninewa
2016-12-21,19,Ninewa
2016-12-22,26,Ninewa
2016-12-23,10,Ninewa
2016-12-24,5,Ninewa
2016-12-25,20,Ninewa
2016-12-26,21,Ninewa
2016-12-27,34,Ninewa
2016-12-28,11,Ninewa
2016-12-29,42,Ninewa
2016-12-30,17,Ninewa
2017-01-01,14,Ninewa
2017-01-02,2,Ninewa
2017-01-03,24,Ninewa
2017-01-04,52,Ninewa
2017-01-05,39,Ninewa
2017-01-06,9,Ninewa
2017-01-07,47,Ninewa
2017-01-08,4,Ninewa
2017-01-09,4,Ninewa
2017-01-10,1,Ninewa
2017-01-11,20,Ninewa
2017-01-16,24,Ninewa
2017-01-17,9,Ninewa
2017-01-18,128,Ninewa
2017-01-19,14,Ninewa
2017-01-20,2,Ninewa
2017-01-21,35,Ninewa
2017-01-23,3,Ninewa
2017-01-24,41,Ninewa
2017-01-25,28,Ninewa
2017-01-26,37,Ninewa
2017-01-27,29,Ninewa
2017-01-28,22,Ninewa
2017-01-29,54,Ninewa
2017-01-30,9,Ninewa
2017-01-31,33,Ninewa
2017-02-01,13,Ninewa
2017-02-03,8,Ninewa
2017-02-04,18,Ninewa
2017-02-05,28,Ninewa
2017-02-06,73,Ninewa
2017-02-07,17,Ninewa
2017-02-08,27,Ninewa
2017-02-09,12,Ninewa
2017-02-10,13,Ninewa
2017-02-11,23,Ninewa
2017-02-12,16,Ninewa
2017-02-13,15,Ninewa
2017-02-14,21,Ninewa
2017-02-15,16,Ninewa
2017-02-16,2,Ninewa
2017-02-17,46,Ninewa
2017-02-18,27,Ninewa
2017-02-19,64,Ninewa
2017-02-20,2,Ninewa
2017-02-21,19,Ninewa
2017-02-23,15,Ninewa
2017-02-25,33,Ninewa
2017-02-26,35,Ninewa
2017-02-27,31,Ninewa
2017-02-28,15,Ninewa
2003-06-09,3,Qadissiya
2003-08-12,1,Qadissiya
2004-02-27,2,Qadissiya
2005-02-20,2,Qadissiya
2005-03-19,1,Qadissiya
2005-04-14,1,Qadissiya
2005-05-27,1,Qadissiya
2005-05-29,1,Qadissiya
2005-08-08,3,Qadissiya
2005-10-22,1,Qadissiya
2005-12-05,1,Qadissiya
2006-01-12,1,Qadissiya
2006-02-12,1,Qadissiya
2006-02-15,2,Qadissiya
2006-04-27,1,Qadissiya
2006-05-09,2,Qadissiya
2006-06-23,2,Qadissiya
2006-07-01,1,Qadissiya
2006-07-27,2,Qadissiya
2006-07-29,1,Qadissiya
2006-08-02,1,Qadissiya
2006-08-03,1,Qadissiya
2006-08-30,1,Qadissiya
2006-09-04,1,Qadissiya
2006-09-05,1,Qadissiya
2006-09-06,1,Qadissiya
2006-09-20,1,Qadissiya
2006-09-24,1,Qadissiya
2006-10-11,1,Qadissiya
2006-12-05,1,Qadissiya
2006-12-07,1,Qadissiya
2006-12-16,1,Qadissiya
2006-12-25,2,Qadissiya
2006-12-26,1,Qadissiya
2006-12-28,1,Qadissiya
2007-01-08,1,Qadissiya
2007-01-24,1,Qadissiya
2007-02-15,1,Qadissiya
2007-02-21,1,Qadissiya
2007-02-25,1,Qadissiya
2007-04-19,1,Qadissiya
2007-05-04,1,Qadissiya
2007-05-18,1,Qadissiya
2007-05-27,1,Qadissiya
2007-06-06,1,Qadissiya
2007-06-08,1,Qadissiya
2007-06-10,1,Qadissiya
2007-06-13,1,Qadissiya
2007-06-20,1,Qadissiya
2007-07-17,1,Qadissiya
2007-07-25,1,Qadissiya
2007-08-12,3,Qadissiya
2007-08-21,1,Qadissiya
2007-09-02,1,Qadissiya
2007-09-08,1,Qadissiya
2007-09-12,1,Qadissiya
2007-09-16,1,Qadissiya
2007-09-22,1,Qadissiya
2007-10-14,1,Qadissiya
2007-10-23,1,Qadissiya
2007-10-26,1,Qadissiya
2007-12-07,1,Qadissiya
2008-06-14,2,Qadissiya
2008-09-04,1,Qadissiya
2008-10-01,1,Qadissiya
2009-04-03,1,Qadissiya
2009-07-24,4,Qadissiya
2009-11-09,1,Qadissiya
2010-06-09,2,Qadissiya
2010-12-05,2,Qadissiya
2012-11-12,1,Qadissiya
2013-05-25,4,Qadissiya
2013-06-27,1,Qadissiya
2013-08-13,1,Qadissiya
2014-06-01,1,Qadissiya
2014-06-09,5,Qadissiya
2003-03-20,38,Salahal Din
2003-03-22,5,Salahal Din
2003-04-10,2,Salahal Din
2003-04-20,12,Salahal Din
2003-05-06,1,Salahal Din
2003-05-26,4,Salahal Din
2003-05-28,2,Salahal Din
2003-05-30,3,Salahal Din
2003-06-08,4,Salahal Din
2003-06-12,5,Salahal Din
2003-06-18,1,Salahal Din
2003-06-23,1,Salahal Din
2003-06-28,1,Salahal Din
2003-07-19,1,Salahal Din
2003-08-08,3,Salahal Din
2003-08-13,1,Salahal Din
2003-08-16,1,Salahal Din
2003-08-17,13,Salahal Din
2003-08-19,2,Salahal Din
2003-09-08,2,Salahal Din
2003-09-11,1,Salahal Din
2003-09-13,1,Salahal Din
2003-10-13,1,Salahal Din
2003-10-16,1,Salahal Din
2003-10-27,9,Salahal Din
2003-11-02,6,Salahal Din
2003-11-17,1,Salahal Din
2003-11-25,3,Salahal Din
2003-11-29,3,Salahal Din
2003-11-30,6,Salahal Din
2003-12-06,1,Salahal Din
2003-12-12,1,Salahal Din
2003-12-15,1,Salahal Din
2003-12-21,2,Salahal Din
2003-12-22,1,Salahal Din
2004-01-03,7,Salahal Din
2004-01-13,1,Salahal Din
2004-01-15,3,Salahal Din
2004-01-24,4,Salahal Din
2004-01-28,4,Salahal Din
2004-02-08,1,Salahal Din
2004-02-13,2,Salahal Din
2004-02-16,4,Salahal Din
2004-02-17,3,Salahal Din
2004-02-18,1,Salahal Din
2004-03-01,1,Salahal Din
2004-03-03,4,Salahal Din
2004-03-10,2,Salahal Din
2004-03-21,1,Salahal Din
2004-03-22,1,Salahal Din
2004-03-23,1,Salahal Din
2004-03-26,5,Salahal Din
2004-03-28,2,Salahal Din
2004-03-29,2,Salahal Din
2004-04-04,3,Salahal Din
2004-04-19,2,Salahal Din
2004-04-20,2,Salahal Din
2004-04-24,4,Salahal Din
2004-05-01,1,Salahal Din
2004-05-30,3,Salahal Din
2004-06-01,12,Salahal Din
2004-06-05,2,Salahal Din
2004-06-07,1,Salahal Din
2004-06-17,6,Salahal Din
2004-06-20,1,Salahal Din
2004-06-28,1,Salahal Din
2004-06-30,1,Salahal Din
2004-07-03,3,Salahal Din
2004-07-09,2,Salahal Din
2004-07-11,2,Salahal Din
2004-07-14,4,Salahal Din
2004-07-16,1,Salahal Din
2004-07-17,2,Salahal Din
2004-07-18,2,Salahal Din
2004-07-21,7,Salahal Din
2004-07-22,1,Salahal Din
2004-07-23,1,Salahal Din
2004-07-30,1,Salahal Din
2004-07-31,2,Salahal Din
2004-08-06,2,Salahal Din
2004-08-09,3,Salahal Din
2004-08-11,2,Salahal Din
2004-08-24,1,Salahal Din
2004-08-27,1,Salahal Din
2004-08-28,1,Salahal Din
2004-08-30,5,Salahal Din
2004-08-31,2,Salahal Din
2004-09-05,2,Salahal Din
2004-09-07,1,Salahal Din
2004-09-08,2,Salahal Din
2004-09-12,5,Salahal Din
2004-09-15,3,Salahal Din
2004-09-16,1,Salahal Din
2004-09-18,3,Salahal Din
2004-09-19,2,Salahal Din
2004-09-20,4,Salahal Din
2004-09-22,6,Salahal Din
2004-09-23,4,Salahal Din
2004-09-24,5,Salahal Din
2004-09-27,6,Salahal Din
2004-10-01,48,Salahal Din
2004-10-02,2,Salahal Din
2004-10-07,2,Salahal Din
2004-10-09,1,Salahal Din
2004-10-10,2,Salahal Din
2004-10-12,3,Salahal Din
2004-10-19,4,Salahal Din
2004-10-20,10,Salahal Din
2004-10-22,1,Salahal Din
2004-10-23,4,Salahal Din
2004-10-25,1,Salahal Din
2004-10-29,2,Salahal Din
2004-10-31,15,Salahal Din
2004-11-03,1,Salahal Din
2004-11-05,3,Salahal Din
2004-11-06,30,Salahal Din
2004-11-09,3,Salahal Din
2004-11-10,2,Salahal Din
2004-11-11,1,Salahal Din
2004-11-12,1,Salahal Din
2004-11-13,5,Salahal Din
2004-11-18,9,Salahal Din
2004-11-19,9,Salahal Din
2004-11-22,1,Salahal Din
2004-11-23,1,Salahal Din
2004-11-24,2,Salahal Din
2004-11-25,6,Salahal Din
2004-11-26,1,Salahal Din
2004-11-28,6,Salahal Din
2004-11-30,8,Salahal Din
2004-12-01,2,Salahal Din
2004-12-02,2,Salahal Din
2004-12-04,5,Salahal Din
2004-12-05,17,Salahal Din
2004-12-08,7,Salahal Din
2004-12-09,1,Salahal Din
2004-12-10,1,Salahal Din
2004-12-11,3,Salahal Din
2004-12-13,3,Salahal Din
2004-12-14,2,Salahal Din
2004-12-15,2,Salahal Din
2004-12-16,8,Salahal Din
2004-12-17,4,Salahal Din
2004-12-18,3,Salahal Din
2004-12-20,2,Salahal Din
2004-12-22,1,Salahal Din
2004-12-23,1,Salahal Din
2004-12-25,5,Salahal Din
2004-12-26,7,Salahal Din
2004-12-27,1,Salahal Din
2004-12-28,33,Salahal Din
2004-12-29,7,Salahal Din
2004-12-31,4,Salahal Din
2005-01-01,8,Salahal Din
2005-01-02,8,Salahal Din
2005-01-03,9,Salahal Din
2005-01-04,9,Salahal Din
2005-01-05,8,Salahal Din
2005-01-07,1,Salahal Din
2005-01-08,4,Salahal Din
2005-01-09,3,Salahal Din
2005-01-10,1,Salahal Din
2005-01-11,7,Salahal Din
2005-01-12,3,Salahal Din
2005-01-13,1,Salahal Din
2005-01-16,6,Salahal Din
2005-01-17,11,Salahal Din
2005-01-19,3,Salahal Din
2005-01-20,1,Salahal Din
2005-01-23,5,Salahal Din
2005-01-24,1,Salahal Din
2005-01-25,2,Salahal Din
2005-01-26,5,Salahal Din
2005-01-27,6,Salahal Din
2005-01-28,1,Salahal Din
2005-01-29,11,Salahal Din
2005-01-30,3,Salahal Din
2005-02-02,1,Salahal Din
2005-02-03,4,Salahal Din
2005-02-04,1,Salahal Din
2005-02-05,3,Salahal Din
2005-02-06,3,Salahal Din
2005-02-07,5,Salahal Din
2005-02-08,10,Salahal Din
2005-02-09,4,Salahal Din
2005-02-10,7,Salahal Din
2005-02-11,7,Salahal Din
2005-02-12,7,Salahal Din
2005-02-13,7,Salahal Din
2005-02-14,2,Salahal Din
2005-02-15,2,Salahal Din
2005-02-16,1,Salahal Din
2005-02-17,4,Salahal Din
2005-02-18,8,Salahal Din
2005-02-19,4,Salahal Din
2005-02-20,1,Salahal Din
2005-02-21,4,Salahal Din
2005-02-22,3,Salahal Din
2005-02-23,2,Salahal Din
2005-02-24,15,Salahal Din
2005-02-25,3,Salahal Din
2005-02-26,3,Salahal Din
2005-02-27,60,Salahal Din
2005-02-28,3,Salahal Din
2005-03-01,1,Salahal Din
2005-03-02,1,Salahal Din
2005-03-03,1,Salahal Din
2005-03-04,4,Salahal Din
2005-03-06,1,Salahal Din
2005-03-07,10,Salahal Din
2005-03-09,1,Salahal Din
2005-03-10,2,Salahal Din
2005-03-11,3,Salahal Din
2005-03-16,7,Salahal Din
2005-03-17,1,Salahal Din
2005-03-18,2,Salahal Din
2005-03-20,4,Salahal Din
2005-03-22,1,Salahal Din
2005-03-23,3,Salahal Din
2005-03-24,1,Salahal Din
2005-03-27,1,Salahal Din
2005-03-28,3,Salahal Din
2005-03-30,3,Salahal Din
2005-03-31,6,Salahal Din
2005-04-03,1,Salahal Din
2005-04-04,2,Salahal Din
2005-04-07,10,Salahal Din
2005-04-09,2,Salahal Din
2005-04-11,4,Salahal Din
2005-04-12,1,Salahal Din
2005-04-14,6,Salahal Din
2005-04-15,2,Salahal Din
2005-04-16,2,Salahal Din
2005-04-17,19,Salahal Din
2005-04-18,1,Salahal Din
2005-04-23,1,Salahal Din
2005-04-24,9,Salahal Din
2005-04-26,1,Salahal Din
2005-04-27,1,Salahal Din
2005-04-28,1,Salahal Din
2005-04-29,4,Salahal Din
2005-04-30,1,Salahal Din
2005-05-02,2,Salahal Din
2005-05-03,4,Salahal Din
2005-05-04,2,Salahal Din
2005-05-05,1,Salahal Din
2005-05-06,12,Salahal Din
2005-05-07,1,Salahal Din
2005-05-09,1,Salahal Din
2005-05-11,38,Salahal Din
2005-05-13,1,Salahal Din
2005-05-14,5,Salahal Din
2005-05-16,3,Salahal Din
2005-05-17,6,Salahal Din
2005-05-18,4,Salahal Din
2005-05-19,6,Salahal Din
2005-05-20,1,Salahal Din
2005-05-21,2,Salahal Din
2005-05-22,1,Salahal Din
2005-05-23,2,Salahal Din
2005-05-25,3,Salahal Din
2005-05-27,8,Salahal Din
2005-05-28,1,Salahal Din
2005-05-29,2,Salahal Din
2005-05-31,1,Salahal Din
2005-06-01,2,Salahal Din
2005-06-02,15,Salahal Din
2005-06-03,4,Salahal Din
2005-06-04,1,Salahal Din
2005-06-05,3,Salahal Din
2005-06-06,1,Salahal Din
2005-06-09,1,Salahal Din
2005-06-11,1,Salahal Din
2005-06-13,5,Salahal Din
2005-06-14,1,Salahal Din
2005-06-16,1,Salahal Din
2005-06-17,2,Salahal Din
2005-06-19,3,Salahal Din
2005-06-20,1,Salahal Din
2005-06-21,8,Salahal Din
2005-06-23,2,Salahal Din
2005-06-24,2,Salahal Din
2005-06-25,11,Salahal Din
2005-06-26,3,Salahal Din
2005-06-28,1,Salahal Din
2005-06-29,1,Salahal Din
2005-07-01,3,Salahal Din
2005-07-03,1,Salahal Din
2005-07-05,2,Salahal Din
2005-07-06,2,Salahal Din
2005-07-07,2,Salahal Din
2005-07-08,1,Salahal Din
2005-07-09,4,Salahal Din
2005-07-10,3,Salahal Din
2005-07-13,2,Salahal Din
2005-07-14,4,Salahal Din
2005-07-16,1,Salahal Din
2005-07-17,1,Salahal Din
2005-07-18,5,Salahal Din
2005-07-19,3,Salahal Din
2005-07-23,1,Salahal Din
2005-07-24,3,Salahal Din
2005-07-26,1,Salahal Din
2005-07-27,4,Salahal Din
2005-07-28,3,Salahal Din
2005-07-30,22,Salahal Din
2005-08-02,2,Salahal Din
2005-08-03,2,Salahal Din
2005-08-07,11,Salahal Din
2005-08-08,14,Salahal Din
2005-08-10,3,Salahal Din
2005-08-11,11,Salahal Din
2005-08-13,4,Salahal Din
2005-08-14,2,Salahal Din
2005-08-15,4,Salahal Din
2005-08-16,1,Salahal Din
2005-08-17,3,Salahal Din
2005-08-19,3,Salahal Din
2005-08-20,6,Salahal Din
2005-08-21,3,Salahal Din
2005-08-23,1,Salahal Din
2005-08-24,7,Salahal Din
2005-08-25,8,Salahal Din
2005-08-26,1,Salahal Din
2005-08-28,2,Salahal Din
2005-08-29,1,Salahal Din
2005-08-30,2,Salahal Din
2005-08-31,1,Salahal Din
2005-09-01,1,Salahal Din
2005-09-03,6,Salahal Din
2005-09-04,3,Salahal Din
2005-09-05,6,Salahal Din
2005-09-07,1,Salahal Din
2005-09-09,1,Salahal Din
2005-09-10,1,Salahal Din
